
  2.48619,1,-1
  2.58542,-1,1
  2.94955,1,-1
  2.15629,-1,-1
  2.50983,-1,1
  3.25187,1,-1
  3.42965,-1,-1
  4.21439,-1,1
  2.24742,-1,1
  2.14353,-1,1
  3.03994,1,-1
  2.40324,-1,1
  2.59279,-1,1
  3.09578,1,-1
  3.6790,-1,1
  2.99043,1,1
  3.39675,1,-1
  4.08033,-1,1
  2.10394,-1,1
  2.25707,-1,1
  2.23281,1,-1
  2.12682,1,1
  3.18539,1,-1
  2.05458,-1,1
  3.52793,1,1
  2.45336,-1,1
  2.18479,-1,-1
  2.5064,1,-1
  4.7132,-1,-1
  4.70337,-1,1
  2.94093,1,-1
  2.19612,1,-1
  2.64656,-1,1
  3.00675,1,-1
  2.28201,-1,1
  3.9514,-1,1
  3.09131,-1,1
  4.0642,-1,1
  2.74769,-1,1
  2.79333,-1,1
  2.39041,1,-1
  2.17742,1,-1
  2.54365,1,-1
  4.00551,1,1
  2.71401,1,-1
  2.13609,1,-1
  2.89428,1,1
  2.73834,-1,1
  3.58172,1,1
  2.86365,-1,1
  2.32573,-1,1
  3.44383,-1,1
  3.03028,-1,1
  3.08123,-1,1
  2.22409,1,-1
  3.11825,1,-1
  2.04917,1,-1
  2.2511,-1,1
  2.89395,1,-1
  2.23751,1,1
  2.11689,1,1
  4.78211,1,-1
  2.15352,1,-1
  2.87199,1,-1
  3.07878,1,-1
  3.07367,-1,1
  2.53575,-1,1
  2.22161,-1,1
  2.0829,1,-1
  3.30186,1,-1
  2.60004,1,-1
  4.33813,-1,1
  2.84192,1,-1
  2.69017,-1,1
  2.54115,1,-1
  2.68301,-1,1
  3.17577,-1,1
  2.43304,-1,-1
  2.56159,1,1
  3.08864,1,-1
  2.90109,-1,1
  2.08612,-1,-1
  2.04447,-1,1
  3.09453,-1,1
  2.58216,-1,-1
  2.83889,1,-1
  2.05742,-1,1
  3.13706,1,-1
  2.36611,1,-1
  3.53339,-1,1
  4.32322,-1,1
  2.46241,1,-1
  4.28558,1,1
  2.55157,1,-1
  3.1799,1,-1
  2.10384,-1,1
  3.88428,1,1
  3.06823,1,-1
  3.63782,-1,1
  2.08049,-1,1
  2.96517,1,-1
  3.77447,-1,1
  3.14727,-1,1
  4.18056,-1,1
  2.63485,-1,1
  2.13603,1,-1
  3.65107,-1,-1
  4.80752,1,1
  2.48209,-1,1
  2.49209,-1,-1
  2.87723,-1,1
  2.52618,1,1
  4.72402,1,1
  2.75644,-1,1
  3.10167,1,-1
  2.67478,-1,1
  4.38582,1,-1
  2.04946,1,-1
  2.96425,-1,1
  2.34952,-1,1
  3.1411,-1,-1
  3.6951,1,-1
  3.77398,1,-1
  2.37725,1,1
  2.96965,-1,-1
  2.5388,-1,1
  3.28636,1,1
  2.47206,-1,1
  3.89519,1,-1
  3.60447,1,1
  2.96797,1,-1
  2.57622,1,-1
  3.80646,-1,-1
  2.40592,1,-1
  2.96553,-1,1
  3.09079,1,1
  3.51224,-1,-1
  3.68082,-1,1
  3.31927,-1,1
  4.29156,-1,-1
  2.91402,1,-1
  2.32015,-1,1
  3.95417,-1,1
  2.54943,-1,1
  3.09029,-1,1
  2.89901,-1,1
  3.01326,-1,1
  3.25053,1,-1
  2.02384,1,-1
  2.34363,1,-1
  2.73011,1,-1
  2.03698,1,1
  2.27137,-1,1
  4.07323,-1,1
  3.30445,-1,-1
  2.3185,-1,1
  2.58553,1,-1
  3.69051,1,1
  2.4883,-1,-1
  3.41716,1,-1
  2.8751,-1,1
  2.44622,-1,1
  2.11593,-1,1
  2.46616,1,-1
  3.29934,1,-1
  2.40615,-1,1
  2.32784,-1,1
  2.31988,1,-1
  2.30676,1,-1
  2.04001,-1,1
  2.10373,1,-1
  2.93969,-1,1
  2.99136,-1,-1
  2.2381,1,-1
  3.45551,1,1
  2.25021,-1,-1
  2.5924,-1,1
  2.31083,1,-1
  2.48387,1,1
  2.73227,1,-1
  2.02918,-1,1
  2.50481,1,-1
  2.9154,1,-1
  2.11968,1,1
  2.67619,-1,-1
  3.65194,1,-1
  3.24576,-1,1
  2.08651,-1,1
  3.53138,-1,1
  4.27348,1,-1
  3.13983,-1,-1
  2.39021,1,-1
  2.02541,1,-1
  2.37005,1,1
  2.54836,1,-1
  2.08386,1,-1
  2.67344,-1,1
  4.53981,1,1
  2.05104,1,-1
  2.14511,-1,1
  2.10453,-1,1
  2.52494,-1,1
  2.42814,-1,-1
  3.39737,1,-1
  2.66143,1,-1
  2.73067,1,-1
  3.33564,-1,1
  3.86002,-1,1
  2.48689,-1,-1
  2.2407,1,1
  2.46466,-1,1
  2.30946,-1,1
  3.66405,1,-1
  2.1696,1,-1
  4.70437,1,-1
  2.77768,1,-1
  2.55993,1,-1
  2.1199,-1,1
  2.0315,-1,-1
  2.91775,1,1
  3.48739,1,-1
  3.14397,1,-1
  2.38762,-1,1
  3.12768,1,1
  2.58886,-1,1
  3.03722,1,-1
  3.67282,1,-1
  2.61159,-1,1
  3.13238,1,1
  2.06329,1,-1
  2.84273,1,-1
  3.6221,-1,1
  3.93677,-1,1
  2.95043,1,-1
  3.10418,-1,1
  3.14806,-1,1
  2.29011,-1,1
  3.87364,-1,-1
  2.11585,1,-1
  2.87512,1,-1
  3.29468,1,1
  2.70745,1,-1
  3.18002,-1,-1
  4.5391,-1,-1
  2.13135,1,-1
  3.5887,-1,1
  2.7489,-1,1
  2.13088,1,1
  3.8047,-1,-1
  2.21932,1,1
  3.16808,-1,1
  2.78875,-1,1
  3.1125,-1,1
  2.40716,-1,1
  4.19018,-1,1
  3.27367,-1,-1
  2.11073,-1,-1
  2.84287,1,1
  4.65281,-1,-1
  3.01527,1,-1
  2.53255,-1,1
  2.52964,1,-1
  4.54352,-1,-1
  2.72144,1,1
  2.50162,-1,1
  3.88915,-1,1
  3.63953,-1,1
  2.50267,1,-1
  2.03648,-1,1
  3.6790,-1,1
  2.1237,1,-1
  2.37189,-1,1
  3.3660,1,1
  2.04339,-1,1
  3.74136,-1,1
  2.78518,1,-1
  2.1332,-1,1
  2.51884,-1,1
  3.17126,-1,1
  3.01449,-1,-1
  2.14007,-1,1
  4.40034,-1,1
  2.45074,-1,-1
  3.07672,-1,-1
  3.50702,1,1
  3.86074,1,-1
  2.02448,-1,-1
  2.14089,1,1
  3.21846,-1,-1
  3.09611,-1,1
  4.48565,-1,-1
  2.58586,1,-1
  3.15371,-1,1
  3.31826,-1,1
  3.93497,1,1
  3.22116,-1,1
  3.56943,-1,1
  2.76482,-1,1
  4.62102,-1,-1
  2.81997,1,-1
  2.14746,-1,1
  3.02925,1,-1
  3.50482,-1,1
  2.26773,-1,1
  2.43664,1,-1
  3.67612,-1,1
  3.96097,1,1
  2.68341,-1,1
  3.11376,1,-1
  3.49242,-1,1
  2.64728,1,1
  2.73413,1,-1
  3.11689,-1,-1
  2.75969,-1,1
  3.74256,1,1
  2.08644,1,-1
  2.55547,-1,1
  2.20756,1,1
  2.73871,1,1
  2.46124,1,-1
  2.16447,1,-1
  3.91016,-1,-1
  2.37996,1,-1
  3.80926,-1,1
  2.49426,1,-1
  2.35394,1,-1
  2.59431,1,1
  3.10024,1,-1
  3.13406,1,-1
  2.48522,-1,1
  2.70189,1,-1
  2.03784,-1,1
  2.3376,-1,1
  2.16754,-1,1
  2.99132,1,-1
  2.19068,1,-1
  2.67682,-1,-1
  2.62985,1,-1
  3.19609,-1,1
  3.04886,1,-1
  2.51232,1,1
  2.49343,-1,1
  3.66939,1,-1
  2.46391,-1,1
  2.46907,-1,1
  3.70247,1,-1
  2.73307,-1,1
  2.23441,-1,1
  2.9633,-1,1
  2.49786,-1,1
  3.61325,1,1
  2.04607,-1,1
  2.61216,1,-1
  2.37138,1,-1
  2.29115,-1,1
  3.88252,-1,-1
  2.64906,1,-1
  4.25535,1,-1
  2.23748,1,-1
  3.21915,1,1
  3.00569,1,1
  2.06564,1,-1
  2.91211,-1,1
  2.19665,1,-1
  3.02277,-1,1
  2.71168,1,-1
  2.34426,-1,1
  2.42582,-1,1
  2.00621,-1,1
  2.6937,-1,1
  2.19388,1,-1
  2.06593,-1,-1
  4.95852,-1,-1
  3.21279,1,-1
  2.77884,1,1
  3.75334,1,1
  2.99548,-1,1
  2.93968,-1,1
  2.6485,1,-1
  2.91332,1,1
  2.54439,-1,1
  2.0259,-1,-1
  2.03247,1,-1
  2.22209,-1,1
  4.22094,1,-1
  3.35447,1,1
  2.38493,1,-1
  2.20356,-1,-1
  2.46076,-1,-1
  2.99316,-1,1
  2.44468,-1,1
  2.22493,-1,1
  2.25004,-1,1
  3.02323,1,-1
  2.23723,1,-1
  3.06216,-1,1
  4.26948,1,-1
  4.59529,-1,1
  3.26494,1,-1
  3.48327,-1,1
  2.59111,-1,1
  3.06049,-1,-1
  3.05699,-1,1
  2.14521,-1,1
  2.32167,1,1
  3.0865,-1,1
  4.91018,-1,-1
  3.41382,-1,1
  3.08717,-1,1
  2.54743,1,1
  2.20241,1,-1
  4.11355,1,-1
  2.11786,-1,1
  2.22002,1,-1
  3.62167,-1,-1
  3.6035,-1,-1
  3.57058,1,1
  2.08713,1,-1
  2.78561,-1,1
  2.7824,-1,1
  2.68048,1,1
  2.6005,-1,1
  2.23229,1,-1
  3.14378,-1,-1
  3.06136,1,-1
  2.36206,1,-1
  2.65675,-1,1
  4.53954,-1,-1
  3.78157,-1,-1
  2.96268,1,-1
  2.9973,-1,1
  3.04229,-1,1
  3.09107,1,-1
  2.30601,-1,1
  4.28825,1,1
  2.39804,-1,1
  4.94889,-1,1
  2.6728,-1,1
  2.29094,1,-1
  3.50104,-1,1
  3.65563,1,-1
  2.72965,-1,1
  2.42484,1,-1
  2.47011,1,-1
  2.32099,1,-1
  4.06783,-1,1
  4.36018,-1,1
  3.01485,1,-1
  4.3264,-1,-1
  2.49417,1,-1
  3.0753,-1,1
  2.00588,-1,1
  2.66729,-1,1
  2.10125,-1,1
  2.39762,1,-1
  2.44328,-1,1
  3.90674,1,1
  2.61642,1,-1
  3.43034,1,1
  2.26642,-1,1
  2.50737,1,-1
  2.91341,-1,1
  2.08828,1,-1
  2.86589,1,-1
  3.1246,-1,-1
  2.24885,1,1
  2.02373,1,-1
  2.97455,-1,1
  3.40609,1,-1
  2.56082,-1,1
  2.33211,-1,1
  2.18131,-1,1
  2.32803,-1,1
  2.67609,-1,-1
  2.19798,1,1
  2.67732,-1,1
  3.03196,1,-1
  2.89806,1,-1
  3.59981,1,-1
  2.21181,-1,-1
  2.19189,1,-1
  3.14284,-1,1
  2.49592,1,1
  3.00958,-1,-1
  3.4458,1,-1
  2.22071,1,1
  2.95398,-1,1
  3.34401,1,1
  2.3802,1,-1
  4.19163,1,1
  2.73506,-1,1
  3.07115,1,-1
  2.56702,-1,1
  3.35068,1,-1
  3.35444,-1,1
  2.44015,1,-1
  2.15738,1,-1
  3.07009,-1,1
  2.45517,-1,1
  4.79728,1,-1
  2.12363,-1,1
  2.81932,1,-1
  2.13955,-1,-1
  3.15868,1,-1
  2.58624,1,-1
  3.20113,1,-1
  2.06539,1,-1
  2.58506,-1,1
  2.07655,-1,1
  2.36059,-1,1
  3.89447,-1,1
  2.61551,1,-1
  4.70893,1,1
  2.97033,1,-1
  2.27635,1,-1
  2.31278,-1,1
  2.15722,-1,1
  2.8161,-1,1
  2.139,1,-1
  2.51281,-1,1
  3.02014,1,1
  2.31685,-1,-1
  3.02008,1,-1
  2.0692,-1,1
  2.21254,1,-1
  2.21276,-1,1
  4.99303,-1,-1
  3.63534,1,-1
  2.85523,-1,-1
  2.15262,-1,1
  4.88866,1,-1
  3.40216,-1,1
  2.71774,-1,1
  2.01872,1,-1
  2.7682,1,-1
  2.85161,-1,1
  2.95264,-1,-1
  2.49818,-1,1
  4.49857,1,-1
  4.42361,-1,-1
  4.37856,1,-1
  2.21133,1,1
  2.85149,1,1
  3.38423,1,1
  3.51462,-1,-1
  2.0235,-1,1
  2.34165,-1,1
  2.01213,-1,-1
  2.42789,-1,-1
  2.32301,-1,-1
  2.52899,1,-1
  2.98529,-1,1
  3.48054,1,-1
  4.75068,1,-1
  2.25581,1,-1
  2.05007,-1,1
  3.20143,-1,1
  2.61849,1,1
  2.77626,1,-1
  3.1795,-1,1
  2.23736,1,-1
  2.83373,-1,1
  2.66152,1,-1
  3.09087,-1,1
  2.76427,-1,1
  2.46812,1,-1
  2.3552,1,-1
  4.6709,-1,-1
  2.63573,-1,1
  3.03229,-1,1
  2.80553,-1,1
  3.0987,1,-1
  2.85918,1,-1
  2.32188,1,-1
  4.5299,1,-1
  3.69843,-1,1
  2.31904,-1,1
  2.86693,-1,-1
  2.50756,1,-1
  2.68652,-1,1
  2.58596,1,-1
  2.23009,-1,1
  2.56568,-1,1
  4.75551,-1,1
  3.13206,1,-1
  3.02438,-1,1
  2.69869,1,1
  3.09606,1,1
  2.20644,-1,1
  2.61534,1,-1
  3.61258,-1,1
  3.12122,-1,1
  3.32961,1,-1
  2.47838,1,-1
  3.15259,1,1
  2.56696,-1,-1
  3.35202,1,1
  2.55155,-1,1
  3.22064,1,1
  2.64379,-1,1
  2.34315,1,-1
  2.44976,-1,1
  3.56505,1,-1
  3.32014,1,-1
  2.91033,-1,1
  3.19136,-1,1
  4.51088,-1,1
  3.05892,-1,1
  2.37521,1,1
  2.28249,1,-1
  2.76068,1,1
  3.39042,1,-1
  2.64825,1,-1
  2.79439,-1,1
  2.10906,-1,1
  2.22461,-1,-1
  2.55763,-1,1
  3.29006,1,-1
  2.32061,-1,-1
  2.02222,-1,1
  3.20481,1,-1
  3.15071,1,-1
  3.73908,1,1
  2.69645,-1,-1
  4.73505,-1,1
  2.24662,-1,-1
  2.7525,1,1
  4.79696,-1,1
  2.62105,1,-1
  2.8555,-1,-1
  4.64758,-1,-1
  2.61425,-1,1
  2.07708,-1,-1
  3.05372,1,1
  2.42522,1,-1
  2.32032,-1,1
  2.52047,1,-1
  3.0481,-1,1
  2.36162,-1,1
  4.95847,-1,-1
  3.61703,-1,1
  2.62491,-1,1
  3.38741,1,-1
  2.46399,1,-1
  2.71788,1,-1
  3.97969,1,-1
  2.18178,-1,1
  4.02197,1,-1
  2.54263,-1,1
  2.85657,1,-1
  3.13066,-1,1
  2.11563,-1,1
  2.35548,-1,1
  2.70736,-1,1
  2.27268,1,-1
  3.5958,1,-1
  2.79442,-1,1
  4.18594,-1,-1
  2.47564,1,1
  3.00059,-1,1
  3.02029,1,-1
  3.89332,1,1
  3.11353,-1,1
  3.13687,-1,1
  2.91284,-1,-1
  2.9843,1,-1
  2.14484,-1,1
  2.13658,1,1
  3.01855,-1,1
  3.30834,1,-1
  3.07086,-1,1
  2.7265,1,-1
  2.2979,1,-1
  2.28743,-1,1
  3.51257,1,1
  2.67896,-1,1
  2.13603,1,1
  2.84412,1,1
  2.00931,-1,1
  2.02744,-1,1
  3.69668,1,-1
  2.40217,-1,1
  2.1455,-1,1
  3.75726,1,-1
  2.25708,-1,-1
  2.02709,-1,-1
  2.4546,-1,1
  2.71742,1,-1
  3.92355,1,1
  3.26698,1,-1
  2.76485,1,1
  2.01161,1,-1
  3.74457,-1,-1
  2.45877,1,-1
  3.10531,-1,1
  3.15793,1,-1
  2.34806,1,-1
  2.37505,1,-1
  2.44081,1,-1
  2.46168,-1,-1
  2.85666,-1,-1
  2.53061,-1,1
  2.11563,1,-1
  3.36402,1,-1
  2.78884,-1,-1
  2.00061,-1,1
  3.18473,-1,1
  3.75558,1,-1
  3.08294,-1,1
  2.10121,1,-1
  2.05662,1,-1
  2.24946,1,-1
  2.90045,-1,1
  3.92373,-1,1
  3.05161,-1,1
  2.10187,1,-1
  2.3491,-1,-1
  3.28314,-1,1
  3.48146,-1,1
  2.75494,-1,-1
  2.64012,1,1
  2.49826,-1,1
  2.71382,-1,1
  4.39158,1,1
  2.5268,-1,1
  2.22126,1,-1
  2.25725,-1,-1
  2.30539,1,-1
  2.37208,1,-1
  3.08326,1,-1
  3.60993,-1,1
  2.71668,-1,-1
  2.49408,-1,1
  2.71767,1,-1
  3.98977,1,1
  2.02215,1,-1
  2.19209,1,-1
  3.54621,-1,1
  3.10134,1,-1
  2.38809,1,-1
  2.60766,-1,1
  2.07765,1,-1
  2.26841,1,-1
  2.12815,-1,1
  3.4562,1,-1
  3.92832,1,-1
  2.83664,1,1
  2.58764,-1,1
  2.42469,1,-1
  2.12609,1,-1
  2.62386,-1,1
  4.19747,-1,1
  2.85699,1,-1
  2.02748,-1,1
  3.32451,-1,-1
  3.62981,-1,1
  3.43111,-1,1
  2.63039,-1,1
  2.32952,-1,1
  4.55455,-1,-1
  2.6976,1,-1
  3.59552,-1,1
  2.50056,-1,-1
  2.60195,-1,1
  3.59747,-1,1
  3.1043,1,-1
  4.06335,-1,1
  2.2708,-1,-1
  4.45279,1,-1
  3.01466,1,-1
  3.01186,-1,-1
  3.03152,1,-1
  2.44471,1,-1
  2.41193,1,-1
  2.48907,1,-1
  4.22443,1,1
  2.62178,1,-1
  2.77321,-1,1
  2.48001,1,1
  3.09996,-1,1
  2.48549,-1,1
  2.1863,1,-1
  3.39893,-1,1
  3.29304,1,-1
  2.1169,1,-1
  3.52548,-1,1
  3.71778,-1,1
  2.87641,-1,1
  4.27497,1,1
  3.49761,-1,1
  3.27817,-1,-1
  3.14556,1,1
  2.22345,-1,-1
  3.95039,1,-1
  2.2718,1,-1
  3.78269,1,-1
  2.71012,1,-1
  2.50597,1,1
  3.17212,-1,1
  3.49958,-1,-1
  3.22755,-1,1
  4.61583,1,-1
  3.85706,-1,-1
  2.9903,-1,1
  2.96858,1,-1
  2.71427,1,-1
  2.99226,1,1
  3.10027,-1,1
  2.86843,-1,-1
  3.2443,1,-1
  2.0211,1,-1
  2.21725,-1,1
  2.23787,-1,1
  2.99707,1,-1
  2.87881,-1,1
  4.63129,1,-1
  4.10147,1,1
  2.29019,1,-1
  4.04362,1,1
  2.56854,-1,1
  3.41616,1,-1
  3.04425,1,-1
  2.68542,1,-1
  2.39973,1,1
  4.38763,1,-1
  2.37605,-1,1
  2.626,1,-1
  3.09452,-1,1
  2.79394,1,-1
  2.95279,-1,1
  2.5241,1,-1
  3.06758,-1,-1
  3.72052,-1,-1
  2.84668,1,1
  2.55467,1,-1
  2.0907,-1,1
  2.76515,1,-1
  2.56516,-1,-1
  2.96703,-1,1
  2.74271,-1,1
  2.57603,1,-1
  2.42497,-1,1
  3.3968,1,-1
  2.66156,-1,1
  2.25447,-1,1
  3.27287,-1,1
  3.03211,1,-1
  2.70455,1,-1
  2.08581,1,-1
  3.42027,1,-1
  2.98152,1,-1
  2.13158,1,-1
  2.35396,1,-1
  4.51678,1,-1
  2.51456,-1,1
  3.11347,1,-1
  3.98172,1,1
  2.86441,1,-1
  2.46173,1,-1
  4.12927,1,-1
  3.76903,1,-1
